nombre_feria,comuna,region,latitud,longitud,direccion,calle_principal,calle_inicio,calle_termino,dias,horario,num_puestos,fuente,archivo_origen,fecha_datos
Nexos Cunaco,Nancagua,Libertador General Bernardo O'Higgins,-34.6527674764,-71.2863093808,Pasaje Aguas Claras entre Pasaje Aguas Claras entre Pasaje Aguas Claras,Pasaje Aguas Claras,Pasaje Aguas Claras,Pasaje Aguas Claras,Viernes,16:30 a 20:00 Hrs,16.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Progreso,Navidad,Libertador General Bernardo O'Higgins,-33.9547146665,-71.8309495822,Progreso entre Juan Monte entre Dolores Jeria,Progreso,Juan Monte,Dolores Jeria,Miércoles,08:00 a 15:00 Hrs,71.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
La Boca,Navidad,Libertador General Bernardo O'Higgins,-33.9237340662,-71.8466290093,Plaza La Boca entre Plaza La Boca entre Plaza La Boca,Plaza La Boca,Plaza La Boca,Plaza La Boca,Diario (Temporada Estival),10:30 a 14:00 Hrs,12.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Los Mayos,Navidad,Libertador General Bernardo O'Higgins,-34.0367971387,-71.8627146558,Sede JJVV Los Mayos entre Sede JJVV Los Mayos entre Sede JJVV Los Mayos,Sede JJVV Los Mayos,Sede JJVV Los Mayos,Sede JJVV Los Mayos,Día de Pago de Pensionados,10:00 a 15:00 Hrs,15.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Los Ruanos,Navidad,Libertador General Bernardo O'Higgins,-33.9897781674,-71.8806139281,Los Ruanos entre Sin Nombre entre Pasaje Arcoiris,Los Ruanos,Sin Nombre,Pasaje Arcoiris,Sábado y Domingo,10:00 a 22:00 Hrs,18.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Los Ruanos,Navidad,Libertador General Bernardo O'Higgins,-33.9897781674,-71.8806139281,Los Ruanos entre Sin Nombre entre Pasaje Arcoiris,Los Ruanos,Sin Nombre,Pasaje Arcoiris,Sábado y Domingo,10:00 a 22:00 Hrs,18.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Manos que Emprenden,Navidad,Libertador General Bernardo O'Higgins,-33.9531919704,-71.8308264263,Plaza de Navidad entre Plaza de Navidad entre Plaza de Navidad,Plaza de Navidad,Plaza de Navidad,Plaza de Navidad,Domingo,08:00 a 15:00 Hrs,35.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Mercadito Popuyano,Navidad,Libertador General Bernardo O'Higgins,-34.0026017228,-71.8542404457,Centro Cívico Pupuya entre Centro Cívico Pupuya entre Centro Cívico Pupuya,Centro Cívico Pupuya,Centro Cívico Pupuya,Centro Cívico Pupuya,Primer Sábado de cada mes,14:00 a 18:00 Hrs,25.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Productores Locales,Navidad,Libertador General Bernardo O'Higgins,-33.9531904245,-71.8308291297,Plaza de Navidad entre Plaza de Navidad entre Plaza de Navidad,Plaza de Navidad,Plaza de Navidad,Plaza de Navidad,Domingo,08:00 a 15:00 Hrs,10.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Productores Locales,Navidad,Libertador General Bernardo O'Higgins,-33.9604967263,-71.8734461353,Ex Escuela Matanzas entre Ex Escuela Matanzas entre Ex Escuela Matanzas,Ex Escuela Matanzas,Ex Escuela Matanzas,Ex Escuela Matanzas,Sábado,09:00 a 15:00 Hrs,10.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Rapel,Navidad,Libertador General Bernardo O'Higgins,-33.9431671332,-71.7382589167,Plaza Rapel entre Plaza Rapel entre Plaza Rapel,Plaza Rapel,Plaza Rapel,Plaza Rapel,Viernes,10:30 a 14:00 Hrs,30.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Gultro,Olivar,Libertador General Bernardo O'Higgins,-34.2031207706,-70.7562524517,Los Almendros entre Libertad entre Los Copihues,Los Almendros,Libertad,Los Copihues,Jueves,14:30 a 22:00 Hrs,26.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Olivar Alto,Olivar,Libertador General Bernardo O'Higgins,-34.2116751327,-70.8162943292,Avenida Estadio entre Ruta H-410 entre Rafael Estrada,Avenida Estadio,Ruta H-410,Rafael Estrada,Martes,14:30 a 22:00 Hrs,20.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Emprendedores de Agua Santa,Palmilla,Libertador General Bernardo O'Higgins,-34.5605036787,-71.3536846243,Avenida Agua Santa entre Sede Vecinal Agua Santa entre Multicancha Agua Santa,Avenida Agua Santa,Sede Vecinal Agua Santa,Multicancha Agua Santa,Segundo Sábado de cada Mes,10:00 a 19:00 Hrs,33.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Rinconada de Palmilla,Palmilla,Libertador General Bernardo O'Higgins,-34.5177628058,-71.4214368026,Pasaje San José entre Gabriel Errázuriz entre Gabriela Errázurriz,Pasaje San José,Gabriel Errázuriz,Gabriela Errázurriz,Domingo,08:00 a 14:30 Hrs,15.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre de El Huique,Palmilla,Libertador General Bernardo O'Higgins,-34.5243179201,-71.3730990772,Elena Errázurriz entre Avenida Central entre Federico Errázurriz,Elena Errázurriz,Avenida Central,Federico Errázurriz,Sábado,08:00 a 14:30 Hrs,40.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre de Palmilla,Palmilla,Libertador General Bernardo O'Higgins,-34.5962233285,-71.3633221236,Sergio Oyarzún entre Anibal Pinto entre Domingo Santa María,Sergio Oyarzún,Anibal Pinto,Domingo Santa María,Miércoles,08:00 a 14:30 Hrs,15.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria de Pago Pensionados Bucalemu,Paredones,Libertador General Bernardo O'Higgins,-34.6415927192,-72.0434551314,Avenida Celedonio Pastene entre Avenida Celedonio Pastene entre Avenida Celedonio Pastene,Avenida Celedonio Pastene,Avenida Celedonio Pastene,Avenida Celedonio Pastene,Día de Pago de Pensionados,09:00 a 14:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria de Pago Pensionados Cutemu,Paredones,Libertador General Bernardo O'Higgins,-34.7786704234,-71.8790787827,Ruta I-550 Cutemu entre Ruta I-550 Cutemu entre Ruta I-550 Cutemu,Ruta I-550 Cutemu,Ruta I-550 Cutemu,Ruta I-550 Cutemu,Día de Pago de Pensionados,14:30 a 18:30 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria de Pago Pensionados Lo Valdivia,Paredones,Libertador General Bernardo O'Higgins,-34.6943981875,-72.0128061219,Ruta I-528 Lo Valdivia entre Ruta I-528 Lo Valdivia entre Ruta I-528 Lo Valdivia,Ruta I-528 Lo Valdivia,Ruta I-528 Lo Valdivia,Ruta I-528 Lo Valdivia,Día de Pago de Pensionados,14:30 a 18:30 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria de Pago Pensionados Paredones,Paredones,Libertador General Bernardo O'Higgins,-34.6468165312,-71.9001997944,Luis Cruz Martínez entre Luis Cruz Martínez entre Luis Cruz Martínez,Luis Cruz Martínez,Luis Cruz Martínez,Luis Cruz Martínez,Día de Pago de Pensionados,06:00 a 18:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria de Pago Pensionados San Pedro de Alcántara,Paredones,Libertador General Bernardo O'Higgins,-34.7703320812,-71.8370009089,Rura I-550 San Pedro de Alcántara entre Rura I-550 San Pedro de Alcántara entre Rura I-550 San Pedro de Alcántara,Rura I-550 San Pedro de Alcántara,Rura I-550 San Pedro de Alcántara,Rura I-550 San Pedro de Alcántara,Día de Pago de Pensionados,09:00 a 14:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Peralillo,Peralillo,Libertador General Bernardo O'Higgins,-34.4772179074,-71.4768053711,Hermanos Carrera entre Caupolicán entre Pérez Brito,Hermanos Carrera,Caupolicán,Pérez Brito,Jueves,08:00 a 15:00 Hrs,231.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Población,Peralillo,Libertador General Bernardo O'Higgins,-34.4511120399,-71.5486659069,Arturo Prat entre Pedro de Valdívia entre O'Higgins,Arturo Prat,Pedro de Valdívia,O'Higgins,Jueves,16:00 a 19:00 Hrs,20.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Mayoristas o de Abasto,Peralillo,Libertador General Bernardo O'Higgins,-34.4798918706,-71.4793913833,Avenida Errázurriz entre Recinto Estación entre Recinto Estación,Avenida Errázurriz,Recinto Estación,Recinto Estación,Miércoles,18:00 a 08:30 Hrs,20.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria de Productores Agrícolas y Segunda Mano,Peralillo,Libertador General Bernardo O'Higgins,-34.4771628698,-71.4766795424,Hermanos Carrera entre Caupolicán entre Pérez Brito,Hermanos Carrera,Caupolicán,Pérez Brito,Domingo,08:00 a 15:00 Hrs,110.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Peumo,Peumo,Libertador General Bernardo O'Higgins,-34.3935806414,-71.1647237561,Avenida Bernardo O'Higgins entre Jean Buchanan entre Vicuña Mackena,Avenida Bernardo O'Higgins,Jean Buchanan,Vicuña Mackena,Miércoles y Domingo,08:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Peumo,Peumo,Libertador General Bernardo O'Higgins,-34.3935806414,-71.1647237561,Avenida Bernardo O'Higgins entre Jean Buchanan entre Vicuña Mackena,Avenida Bernardo O'Higgins,Jean Buchanan,Vicuña Mackena,Miércoles y Domingo,08:00 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Agrupación de Ferias Libres de Pichidegua (Larmahue),Pichidegua,Libertador General Bernardo O'Higgins,-34.4125485215,-71.2363951627,Larmahue entre Larmahue entre Costado Tenencia,Larmahue,Larmahue,Costado Tenencia,Sábado,08:00 a 14:00 Hrs,8.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Agrupación de Ferias Libres de Pichidegua (Miraflores),Pichidegua,Libertador General Bernardo O'Higgins,-34.3610890154,-71.2777203678,Miraflores entre Independencia entre Santa María,Miraflores,Independencia,Santa María,Domingo,08:00 a 14:00 Hrs,70.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Agrupación de Ferias Libres de Pichidegua (Pataguas Cerro),Pichidegua,Libertador General Bernardo O'Higgins,-34.3074520781,-71.3897513397,Pataguas Cerro entre Pataguas Cerro entre Calle Principal,Pataguas Cerro,Pataguas Cerro,Calle Principal,Miércoles y Viernes,08:00 a 14:00 Hrs,10.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Agrupación de Ferias Libres de Pichidegua (Pataguas Cerro),Pichidegua,Libertador General Bernardo O'Higgins,-34.3074520781,-71.3897513397,Pataguas Cerro entre Pataguas Cerro entre Calle Principal,Pataguas Cerro,Pataguas Cerro,Calle Principal,Miércoles y Viernes,08:00 a 14:00 Hrs,10.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Agrupación de Ferias Libres de Pichidegua (San Roberto),Pichidegua,Libertador General Bernardo O'Higgins,-34.4030317193,-71.3676884742,San Roberto entre San Roberto entre Plaza,San Roberto,San Roberto,Plaza,Jueves,08:00 a 14:00 Hrs,10.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Agrupación de Ferias Libres de Pichidegua (Viceparroquia),Pichidegua,Libertador General Bernardo O'Higgins,-34.4122884169,-71.2145146618,Viceparroquia entre Viceparroquia entre Salida Cementerio,Viceparroquia,Viceparroquia,Salida Cementerio,Martes,08:00 a 14:00 Hrs,5.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre de Pichilemu,Pichilemu,Libertador General Bernardo O'Higgins,-34.3935697929,-72.0071164764,Ramón Freire entre Avenida Santa María entre Manuel Thompson,Ramón Freire,Avenida Santa María,Manuel Thompson,Miércoles y Sábado,09:00 a 14:00 Hrs,122.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre de Pichilemu,Pichilemu,Libertador General Bernardo O'Higgins,-34.3935697929,-72.0071164764,Ramón Freire entre Avenida Santa María entre Manuel Thompson,Ramón Freire,Avenida Santa María,Manuel Thompson,Miércoles y Sábado,09:00 a 14:00 Hrs,122.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Placilla,Placilla,Libertador General Bernardo O'Higgins,-34.6377611621,-71.1165852467,Oscar Gajardo entre Fidel María Palleres entre Carranza (Frente Municipalidad),Oscar Gajardo,Fidel María Palleres,Carranza (Frente Municipalidad),Domingo,06:00 a 15:30 Hrs,97.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Pumanque,Pumanque,Libertador General Bernardo O'Higgins,-34.6009869925,-71.653155888,Avenida Rosario entre Luis Cruz entre Juan XXIII,Avenida Rosario,Luis Cruz,Juan XXIII,Día de Pago de Pensionados,08:30 a 15:30 Hrs,50.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Modelo Entre Piedras,Quinta De Tilcoco,Libertador General Bernardo O'Higgins,-34.3538818027,-70.9676659021,Avenida Castro entre Carabineros entre Sitio Municipal,Avenida Castro,Carabineros,Sitio Municipal,Sábado,15:00 a 24:00 Hrs,180.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Conjuntos Habitacionales Costa del Sol,Rancagua,Libertador General Bernardo O'Higgins,-34.1523211088,-70.7181589999,Avenida El Sol entre Avenida La Victória entre Pasaje Pupilla,Avenida El Sol,Avenida La Victória,Pasaje Pupilla,Miércoles,08:00 a 14:00 Hrs,94.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población 25 de Febrero,Rancagua,Libertador General Bernardo O'Higgins,-34.1712880878,-70.7119765197,Hilario Vial entre Los Guindos entre Venezuela,Hilario Vial,Los Guindos,Venezuela,Sábado,08:00 a 15:00 Hrs,59.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Diego Portales,Rancagua,Libertador General Bernardo O'Higgins,-34.1570265003,-70.7139608423,Constanza entre Antonio Garfias entre Avenida del Sol,Constanza,Antonio Garfias,Avenida del Sol,Domingo,08:00 a 15:00 Hrs,100.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Esperanza,Rancagua,Libertador General Bernardo O'Higgins,-34.1788414334,-70.7470942011,Lídice entre San Martín entre Avenida Cachapoal,Lídice,San Martín,Avenida Cachapoal,Viernes,08:00 a 14:00 Hrs,34.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Granja Estadio,Rancagua,Libertador General Bernardo O'Higgins,-34.1846832055,-70.7357426282,Covadonga entre Manuel Rodríguez entre Lord Cochrane,Covadonga,Manuel Rodríguez,Lord Cochrane,Sábado,08:00 a 15:00 Hrs,47.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Isabel Riquelme,Rancagua,Libertador General Bernardo O'Higgins,-34.1750971717,-70.7346699645,Paula Jaraquemada entre Freire entre Isabel Riquelme - Ibieta,Paula Jaraquemada,Freire,Isabel Riquelme - Ibieta,Viernes,08:00 a 14:00 Hrs,34.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Los Alpes/Recreo,Rancagua,Libertador General Bernardo O'Higgins,-34.1509637171,-70.7339988742,Los Alpes entre Avenida Illanes entre Recreo,Los Alpes,Avenida Illanes,Recreo,Jueves,08:00 a 14:00 Hrs,220.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Los Bosques de San Francisco Sur,Rancagua,Libertador General Bernardo O'Higgins,-34.1779917566,-70.7601277896,Bolivia entre Diagonal Doñihue entre Diagonal Doñihue N°1880,Bolivia,Diagonal Doñihue,Diagonal Doñihue N°1880,Viernes,16:00 a 21:00 Hrs,54.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Manso de Velasco,Rancagua,Libertador General Bernardo O'Higgins,-34.1542426102,-70.7450131951,República de Chile entre Avenida España entre Juan Antonio ríos,República de Chile,Avenida España,Juan Antonio ríos,Martes,08:00 a 14:00 Hrs,80.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Manzanal,Rancagua,Libertador General Bernardo O'Higgins,-34.1771266583,-70.7180438714,Héctor Zamorano entre Avenida Einstein entre Bombero Villalobos,Héctor Zamorano,Avenida Einstein,Bombero Villalobos,Miércoles,08:00 a 14:00 Hrs,215.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Patria Jóven,Rancagua,Libertador General Bernardo O'Higgins,-34.1662711559,-70.7588577661,Provincial entre Baquedano entre Totilhue,Provincial,Baquedano,Totilhue,Domingo,08:00 a 15:00 Hrs,101.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Ramón Torres Lagos,Rancagua,Libertador General Bernardo O'Higgins,-34.145455393,-70.7391175941,Bandejón de Estacionamiento de Avenida Circunvalación entre Chorrillos entre Avenida Kennedy,Bandejón de Estacionamiento de Avenida Circunvalación,Chorrillos,Avenida Kennedy,Martes,08:00 a 14:00 Hrs,24.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Rancagua Norte,Rancagua,Libertador General Bernardo O'Higgins,-34.1593079121,-70.741366428,Avenida Grecia entre Avenida España entre Recreo,Avenida Grecia,Avenida España,Recreo,Domingo,08:00 a 15:00 Hrs,213.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Rancagua Sur,Rancagua,Libertador General Bernardo O'Higgins,-34.1818792111,-70.7402417566,Valparaiso entre Diego de Almagro entre José Faure,Valparaiso,Diego de Almagro,José Faure,Martes,08:00 a 14:00 Hrs,132.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Rene Schneider,Rancagua,Libertador General Bernardo O'Higgins,-34.1656865894,-70.7199580235,Diego Portales entre Avenida Libertador Bernardo O'Higgins entre Juan Martínez de Rozas,Diego Portales,Avenida Libertador Bernardo O'Higgins,Juan Martínez de Rozas,Sábado,08:00 a 15:00 Hrs,230.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población San Francisco,Rancagua,Libertador General Bernardo O'Higgins,-34.1730122104,-70.7554789781,Bolivia entre Serrano entre Rancagua,Bolivia,Serrano,Rancagua,Miércoles,08:00 a 14:00 Hrs,35.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Población Santa Cruz de Triana,Rancagua,Libertador General Bernardo O'Higgins,-34.1837528028,-70.731564092,Eusebio Lillo entre Javiera Carrera entre Luis Alberto Heiremans,Eusebio Lillo,Javiera Carrera,Luis Alberto Heiremans,Jueves,08:00 a 14:00 Hrs,36.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Sector Punta de Cortés,Rancagua,Libertador General Bernardo O'Higgins,-34.1811595619,-70.8326999913,Rucalhue entre Ruta H-30 entre Pasaje Quila,Rucalhue,Ruta H-30,Pasaje Quila,Miércoles,16:00 a 21:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Villa Don Mateo,Rancagua,Libertador General Bernardo O'Higgins,-34.1267880987,-70.7382683166,San Pedro entre Beata Laura Vicuña entre Los Fresnos,San Pedro,Beata Laura Vicuña,Los Fresnos,Martes,08:00 a 14:00 Hrs,23.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Villa El Sol,Rancagua,Libertador General Bernardo O'Higgins,-34.1330269889,-70.7402203572,Pacheco Altamirano entre Arica entre Los Ulmos,Pacheco Altamirano,Arica,Los Ulmos,Martes,08:00 a 14:00 Hrs,49.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Villa Laguna del Inca,Rancagua,Libertador General Bernardo O'Higgins,-34.1622981768,-70.6978472378,Pasaje Matanza entre El Dorado entre Pasaje Paredones,Pasaje Matanza,El Dorado,Pasaje Paredones,Martes,16:00 a 21:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Villa Nelson Pereira,Rancagua,Libertador General Bernardo O'Higgins,-34.1373466153,-70.7387583149,Samuel Román entre Antonio Donghi entre Avenida Nelson Pereira,Samuel Román,Antonio Donghi,Avenida Nelson Pereira,Viernes,08:00 a 14:00 Hrs,62.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Villa San Ignacio,Rancagua,Libertador General Bernardo O'Higgins,-34.1779912323,-70.7643346238,Benito Rebolledo entre Pasaje Limahue entre Pasaje Tipaume,Benito Rebolledo,Pasaje Limahue,Pasaje Tipaume,Jueves,08:00 a 14:00 Hrs,30.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Villa San Rafael,Rancagua,Libertador General Bernardo O'Higgins,-34.1543379195,-70.7522029844,Lago Peñuelas entre Parque La Campana entre Pasaje Las Siete Tazas,Lago Peñuelas,Parque La Campana,Pasaje Las Siete Tazas,Viernes,08:00 a 14:00 Hrs,36.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Villa Teniente,Rancagua,Libertador General Bernardo O'Higgins,-34.1597350092,-70.7031727225,Avenida Uruguay entre Avenida El Sol entre Ursa Mayor,Avenida Uruguay,Avenida El Sol,Ursa Mayor,Jueves,08:00 a 14:00 Hrs,102.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Sin Nombre (Balmaceda),Rengo,Libertador General Bernardo O'Higgins,-34.4102118868,-70.8645716436,Balmaceda entre Diego Portales entre José Tomás Valencia,Balmaceda,Diego Portales,José Tomás Valencia,Sábado,07:30 a 15:00 Hrs,125.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Sin Nombre (Manuel Francisco Correa),Rengo,Libertador General Bernardo O'Higgins,-34.3517530813,-70.8388354829,Manuel Francisco Correa entre Avenida Las Delicias entre Buques y Maderas,Manuel Francisco Correa,Avenida Las Delicias,Buques y Maderas,Sábado,17:00 a 22:00 Hrs,120.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Sin Nombre (Rengo),Rengo,Libertador General Bernardo O'Higgins,-34.3954522718,-70.8522192053,Rengo entre Avenida La Piscina entre 80 metros anted de Calle Madrid,Rengo,Avenida La Piscina,80 metros anted de Calle Madrid,Miércoles y Domingo,07:30 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Sin Nombre (Rengo),Rengo,Libertador General Bernardo O'Higgins,-34.3954522718,-70.8522192053,Rengo entre Avenida La Piscina entre 80 metros anted de Calle Madrid,Rengo,Avenida La Piscina,80 metros anted de Calle Madrid,Miércoles y Domingo,07:30 a 15:00 Hrs,,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Los Lirios,Requínoa,Libertador General Bernardo O'Higgins,-34.2276837396,-70.7857236452,Julio Silva entre Manuel Rodríguez entre Gabriela Mistral,Julio Silva,Manuel Rodríguez,Gabriela Mistral,Sábado,16:00 a 21:00 Hrs,30.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre Requinoa Centro,Requínoa,Libertador General Bernardo O'Higgins,-34.2847331878,-70.8174074714,Caupolicán entre Guillermo Shiell entre Daniel Vial,Caupolicán,Guillermo Shiell,Daniel Vial,Viernes,16:00 a 21:00 Hrs,130.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Comunal La Palma,San Fernando,Libertador General Bernardo O'Higgins,-34.5803662799,-70.9976168066,Ignacio Carrera Pinto entre El Álamo entre Manuel Rodríguez Poniente,Ignacio Carrera Pinto,El Álamo,Manuel Rodríguez Poniente,Miércoles y Sábado,08:00 a 14:00 Hrs,80.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Comunal La Palma,San Fernando,Libertador General Bernardo O'Higgins,-34.5803662799,-70.9976168066,Ignacio Carrera Pinto entre El Álamo entre Manuel Rodríguez Poniente,Ignacio Carrera Pinto,El Álamo,Manuel Rodríguez Poniente,Miércoles y Sábado,08:00 a 14:00 Hrs,80.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Comunal de Curali,San Fernando,Libertador General Bernardo O'Higgins,-34.5882866046,-70.9954117256,Curali entre Guadalupe entre Negrete,Curali,Guadalupe,Negrete,Miércoles y Sábado,08:00 a 14:00 Hrs,52.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Comunal de Curali,San Fernando,Libertador General Bernardo O'Higgins,-34.5882866046,-70.9954117256,Curali entre Guadalupe entre Negrete,Curali,Guadalupe,Negrete,Miércoles y Sábado,08:00 a 14:00 Hrs,52.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Provincial de Manso de Velasco,San Fernando,Libertador General Bernardo O'Higgins,-34.579486983,-70.9874918307,Avenida Manso de Velasco entre Chillán entre Guadalupe,Avenida Manso de Velasco,Chillán,Guadalupe,Miércoles y Sábado,08:00 a 14:00 Hrs,279.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Provincial de Manso de Velasco,San Fernando,Libertador General Bernardo O'Higgins,-34.579486983,-70.9874918307,Avenida Manso de Velasco entre Chillán entre Guadalupe,Avenida Manso de Velasco,Chillán,Guadalupe,Miércoles y Sábado,08:00 a 14:00 Hrs,279.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Vecinal San Martín,San Fernando,Libertador General Bernardo O'Higgins,-34.5939919118,-70.9822288821,Arturo Prat entre Balmaceda entre Tres Montes,Arturo Prat,Balmaceda,Tres Montes,Miércoles y Sábado,08:00 a 14:00 Hrs,28.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Vecinal San Martín,San Fernando,Libertador General Bernardo O'Higgins,-34.5939919118,-70.9822288821,Arturo Prat entre Balmaceda entre Tres Montes,Arturo Prat,Balmaceda,Tres Montes,Miércoles y Sábado,08:00 a 14:00 Hrs,28.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Abastecimiento,San Vicente,Libertador General Bernardo O'Higgins,-34.4359767529,-71.082799276,Avenida Central entre Javier Errazuriz entre José Miguel Carrera,Avenida Central,Javier Errazuriz,José Miguel Carrera,"Lunes, Martes, Jueves y Viernes",07:00 a 22:00 Hrs,210.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Abastecimiento,San Vicente,Libertador General Bernardo O'Higgins,-34.4359767529,-71.082799276,Avenida Central entre Javier Errazuriz entre José Miguel Carrera,Avenida Central,Javier Errazuriz,José Miguel Carrera,"Lunes, Martes, Jueves y Viernes",07:00 a 22:00 Hrs,210.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Abastecimiento,San Vicente,Libertador General Bernardo O'Higgins,-34.4359767529,-71.082799276,Avenida Central entre Javier Errazuriz entre José Miguel Carrera,Avenida Central,Javier Errazuriz,José Miguel Carrera,"Lunes, Martes, Jueves y Viernes",07:00 a 22:00 Hrs,210.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Abastecimiento,San Vicente,Libertador General Bernardo O'Higgins,-34.4359767529,-71.082799276,Avenida Central entre Javier Errazuriz entre José Miguel Carrera,Avenida Central,Javier Errazuriz,José Miguel Carrera,"Lunes, Martes, Jueves y Viernes",07:00 a 22:00 Hrs,210.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
Feria Libre,San Vicente,Libertador General Bernardo O'Higgins,-34.4359805193,-71.082800392,Avenida Central entre Javier Errazuriz entre José Miguel Carrera,Avenida Central,Javier Errazuriz,José Miguel Carrera,Miércoles y Sábado,07:30 a 14:00 Hrs,180.0,odepa_dspace,Ferias_Pais_PowerBI.xlsx,
